"ID_REF"	"GSM3753011"	"GSM3753012"	"GSM3753013"	"GSM3753014"	"GSM3753015"	"GSM3753016"
"202601_s_at"	243.87796	272.95453	325.60867	261.87006	288.91235	266.42554
"202602_s_at"	1268.1703	1178.6378	1446.2136	1314.1115	1368.558	1626.0267
"202603_at"	1214.5822	1122.1343	1102.5646	1206.7705	1119.5314	1224.2689
"202604_x_at"	156.40105	157.19884	152.80232	145.94939	143.16228	154.15318
"202605_at"	844.59644	740.982	745.2931	792.90295	790.31744	896.0024
"202606_s_at"	717.6933	692.47144	588.0068	787.4894	774.3043	714.2506
"202607_at"	97.50235	99.33949	104.72625	100.64426	103.39942	104.59746
"202608_s_at"	31.646456	35.05419	32.41081	35.97468	34.31911	32.740574
"202609_at"	347.47226	255.15604	326.63785	313.3292	257.62955	330.74762
"202610_s_at"	690.66705	541.6384	535.91797	597.52673	537.4964	548.873
"202611_s_at"	407.16824	309.73343	313.34348	343.225	321.2407	316.06033
"202612_s_at"	6.5076947	6.809843	7.1430454	7.3414197	6.449748	6.3690877
"202613_at"	1042.6934	1016.2606	900.2699	945.7443	1040.7157	858.084
"202614_at"	1072.0259	937.98975	1014.96826	975.7298	946.91345	1041.026
"202615_at"	1161.6595	892.3772	1088.4155	1056.8439	855.70325	904.08606
"202616_s_at"	159.36702	194.60081	178.37761	145.84985	186.74622	170.53198
"202617_s_at"	61.2112	60.50558	59.64604	64.261284	69.72383	64.81354
"202618_s_at"	210.22818	187.57031	165.08786	188.77788	199.26929	171.30444
"202619_s_at"	553.92957	770.5346	472.7043	387.7074	642.6037	363.91595
"202620_s_at"	914.2536	1156.159	925.4557	677.8962	969.3883	813.4725
"202621_at"	220.87714	221.9394	242.78305	237.0301	244.27939	228.76822
"202622_s_at"	365.7034	320.4712	303.56848	319.80502	311.8497	283.0675
"202623_at"	859.55725	868.649	913.5196	866.8702	864.81085	1081.383
"202624_s_at"	118.71452	106.78322	87.619865	108.577675	114.85014	94.996925
"202625_at"	356.7971	228.86003	268.10037	323.32678	223.7249	251.44286
"202626_s_at"	348.42908	272.16647	244.64153	328.47116	263.44327	234.6027
"202627_s_at"	29.422367	33.633255	37.08137	33.219135	31.397724	28.622126
"202628_s_at"	26.938995	24.051582	23.65205	25.33586	23.202091	20.609018
"202629_at"	414.74896	386.29092	393.65933	365.63232	334.544	414.65027
"202630_at"	318.96896	265.9712	232.08792	268.9174	270.47125	285.17572
"202631_s_at"	302.69324	263.87164	196.07918	289.94186	258.31235	195.82484
"202632_at"	456.95398	374.97128	336.61566	453.1563	384.3907	374.05554
"202633_at"	1319.5614	1208.9191	1351.6475	1215.9712	1275.5941	1471.2952
"202634_at"	736.63837	757.7051	819.8913	831.0259	821.02594	896.8438
"202635_s_at"	1065.7128	1026.45	1025.4719	1128.6144	1201.2454	1175.1385
"202636_at"	655.8572	588.757	520.3045	529.56366	545.7323	563.31995
"202637_s_at"	43.694607	53.08245	49.083687	54.998726	57.07309	51.860294
"202638_s_at"	19.674551	24.132221	18.65114	25.660587	20.095308	21.87405
"202639_s_at"	203.23251	182.7993	154.87389	190.94408	177.81752	166.79881
"202640_s_at"	213.85901	198.63525	193.79355	196.01944	204.07133	201.33482
"202641_at"	757.9265	776.2025	744.241	764.29193	793.1331	712.9708
"202642_s_at"	384.69623	324.11105	251.03912	345.71817	319.29297	274.8286
"202643_s_at"	31.53164	30.9227	28.888906	32.93106	35.992523	27.74837
"202644_s_at"	67.62988	69.49643	75.93221	65.26188	71.09575	79.63383
"202645_s_at"	445.82773	390.08768	394.0225	454.4462	427.7614	388.12668
"202646_s_at"	1622.4642	1533.4813	1476.2394	1458.594	1540.3339	1513.5521
"202647_s_at"	624.50555	633.8911	561.20435	636.1625	617.916	493.12363
"202648_at"	161.27711	192.36008	150.81854	189.26024	171.12047	149.28879
"202649_x_at"	10683.33	10357.269	9846.311	10200.343	10323.919	10359.912
"202650_s_at"	141.98936	171.25327	160.05956	148.27637	158.15631	167.91988
"202651_at"	416.79706	364.33575	317.99756	364.57355	395.47308	348.40765
"202652_at"	91.24831	95.74832	85.319046	97.10369	86.14284	85.75125
"202653_s_at"	906.66736	805.55225	869.63544	952.0532	831.6375	924.4132
"202654_x_at"	409.60028	384.09732	455.60065	425.04028	381.19455	406.21228
"202655_at"	1461.6315	1337.8806	1368.3535	1449.3882	1384.7689	1433.0012
"202656_s_at"	531.6935	542.8891	469.7603	482.73727	577.43445	460.2678
"202657_s_at"	661.20013	703.3046	575.86053	556.71686	679.878	687.7931
"202658_at"	451.2301	393.6156	364.70465	414.43817	387.46402	393.58646
"202659_at"	413.92453	384.27713	330.8902	418.86	516.5957	318.10858
"202660_at"	44.123306	30.652058	27.660967	44.199966	27.04094	49.18452
"202661_at"	13.827188	14.605339	11.73007	15.754873	11.179075	12.282147
"202662_s_at"	45.173523	30.966957	32.732815	36.984306	29.186193	34.39649
"202663_at"	21.467245	16.971834	17.423378	18.457073	13.16916	14.159527
"202664_at"	43.293488	20.789192	31.725306	26.020885	20.60244	31.124949
"202665_s_at"	31.271961	32.56046	35.766884	35.60434	29.376987	36.147373
"202666_s_at"	1528.0605	1559.3154	1672.9135	1621.7908	1747.5756	2120.6362
"202667_s_at"	269.54828	238.61185	224.86255	255.35133	244.06479	251.58209
"202668_at"	601.83765	535.87616	459.49957	489.0971	371.71585	503.93094
"202669_s_at"	203.57141	196.38129	132.00946	175.74895	151.58656	133.64677
"202670_at"	579.4645	541.93317	492.4708	558.76715	551.9394	523.0208
"202671_s_at"	642.3939	474.79532	521.62555	654.09973	503.30008	560.11584
"202672_s_at"	105.36547	108.02093	85.8427	87.557045	105.57169	159.90646
"202673_at"	2816.4246	2896.0203	3273.531	3384.2195	3151.628	3371.0464
"202674_s_at"	24.415518	39.942886	24.415518	30.988264	18.818962	22.105484
"202675_at"	1390.9165	1376.0391	1145.995	1371.8604	1311.6389	1295.5833
"202676_x_at"	265.5766	268.74164	283.71005	248.70201	270.2564	277.68652
"202677_at"	900.48175	704.0368	1021.29193	990.16406	791.30023	999.32385
"202678_at"	2028.7788	2018.58	2074.359	2311.7114	2041.8197	2162.739
"202679_at"	197.4606	183.09892	146.47116	172.44833	180.0919	178.12346
"202680_at"	489.82867	455.6476	427.0263	506.9862	459.0536	404.08286
"202681_at"	158.46214	154.54713	137.87534	139.32936	160.65135	130.91182
"202682_s_at"	240.47424	246.27145	208.6934	223.96973	248.08226	240.19336
"202683_s_at"	259.91266	258.05396	240.80415	274.65897	258.9747	246.88612
"202684_s_at"	89.6934	79.929695	84.677444	105.03591	78.20274	96.73959
"202685_s_at"	24.162941	29.483568	27.854685	24.85151	27.974987	26.452738
"202686_s_at"	11.709238	13.895245	11.497492	14.137795	11.544836	13.283264
"202687_s_at"	54.482903	61.254776	49.544727	17.627981	22.33304	23.53101
"202688_at"	49.955856	44.69219	35.312115	12.708179	21.348967	19.76997
"202689_at"	577.4051	486.17603	525.93274	535.37195	549.9836	501.67316
"202690_s_at"	2979.8662	3026.3818	3339.8606	3354.8672	3264.7056	3182.2383
"202691_at"	856.60876	851.8655	769.0528	865.4376	889.71136	762.9286
"202692_s_at"	261.87747	218.14903	244.21568	251.18578	236.11356	242.08673
"202693_s_at"	337.8109	347.3604	294.7179	325.47977	297.03476	285.8478
"202694_at"	15.227569	20.1503	15.360325	17.836754	16.960423	16.1365
"202695_s_at"	88.032585	83.77369	75.855934	84.866516	85.41563	69.026726
"202696_at"	733.08734	683.73096	650.4361	663.97046	696.487	636.82263
"202697_at"	1321.4714	1108.2144	1226.0823	1423.4159	1153.9333	1244.0251
"202698_x_at"	6646.9194	7527.059	5815.6274	5865.6177	7438.962	5690.9355
"202699_s_at"	87.08228	92.41078	84.471176	94.137825	89.9472	87.80369
"202700_s_at"	70.34865	73.630295	77.51166	69.36423	72.74621	72.33285
"202701_at"	80.69876	87.61097	90.81373	79.0354	84.857735	84.19342
"202702_at"	153.40857	157.60953	151.87828	139.52982	144.0671	131.52847
"202703_at"	597.2171	583.07056	551.524	626.2078	609.2291	634.96094
"202704_at"	733.3152	695.9062	627.2083	698.1506	791.89624	650.8907
"202705_at"	2267.3577	2299.0276	2051.523	2268.0261	2230.1628	2189.0315
"202706_s_at"	923.9361	866.08203	905.35455	1014.81726	1006.7752	842.24365
"202707_at"	55.249004	59.194435	47.11958	61.90747	56.082314	51.923615
"202708_s_at"	203.74892	308.63956	282.17355	139.54117	280.05032	244.72176
"202709_at"	38.95737	45.022945	46.028214	38.74442	44.194283	37.03398
"202710_at"	610.90393	474.5603	627.7488	648.08203	556.91235	750.7754
"202711_at"	42.2706	40.575336	45.41036	42.925793	43.38783	41.904198
"202712_s_at"	227.7355	275.13782	127.58438	216.75652	267.87042	172.51874
"202713_s_at"	435.6322	360.4719	305.81018	405.7614	341.31204	328.29904
"202714_s_at"	43.62636	38.802715	41.25245	36.763374	43.36303	35.41126
"202715_at"	731.1061	613.17645	567.0328	666.2822	649.1483	525.6699
"202716_at"	1208.1841	1293.7021	1060.1332	1136.866	1247.5283	980.3155
"202717_s_at"	985.21967	907.6562	935.3465	1009.00446	1020.1597	1033.1381
"202718_at"	2441.4473	1971.2562	1438.7922	2224.5002	2116.9807	1662.2385
"202719_s_at"	197.63618	144.68176	197.57765	228.98116	172.72241	221.21205
"202720_at"	359.38837	254.71753	410.24142	404.21698	243.45789	465.52066
"202721_s_at"	411.22238	345.60117	355.7453	366.56427	340.70297	338.8567
"202722_s_at"	442.0109	391.8596	370.83084	459.4024	342.06827	394.87982
"202723_s_at"	176.40155	160.89749	139.02199	166.78668	123.6505	108.904564
"202724_s_at"	244.20334	190.58229	195.40964	218.7595	163.42357	178.58226
"202725_at"	222.11128	181.87267	153.08228	185.9563	177.5232	179.92798
"202726_at"	343.20935	342.50653	299.42886	321.93646	327.70776	329.53705
"202727_s_at"	644.57776	602.16516	601.236	597.693	618.6047	639.01416
"202728_s_at"	199.3301	249.1379	136.27808	193.66978	235.91034	137.97139
"202729_s_at"	545.1424	650.11066	345.8448	441.74567	516.75964	379.67587
"202730_s_at"	251.57645	230.41557	223.42902	287.34827	225.9092	308.2489
"202731_at"	337.74548	312.74918	343.14923	335.03662	291.15012	406.10944
"202732_at"	156.57866	108.33793	133.39104	158.4766	118.76499	155.17049
"202733_at"	199.39697	207.94429	159.55713	170.34607	173.17441	146.20576
"202734_at"	87.451965	99.8816	98.865326	92.52099	86.30291	83.20051
"202735_at"	826.7329	641.44086	571.50214	769.9287	678.5768	618.20935
"202736_s_at"	2274.786	2050.5466	1879.5022	2494.9707	2071.6348	1997.8882
"202737_s_at"	2032.051	1744.4893	1729.249	2009.0818	1744.547	1763.3596
"202738_s_at"	426.42462	340.12643	323.83673	384.43796	332.97116	367.6551
"202739_s_at"	282.3891	224.79478	248.11456	249.64424	234.26024	273.39062
"202740_at"	437.90384	386.621	386.5415	422.17596	386.33206	410.6598
"202741_at"	305.4663	238.90787	221.56218	257.8376	245.21313	237.30446
"202742_s_at"	73.53844	74.078	59.32092	79.61251	75.34562	73.46767
"202743_at"	175.68127	201.20038	145.22208	145.39517	191.0397	156.27399
"202744_at"	107.31926	97.176895	69.00321	83.458496	96.78939	65.46747
"202745_at"	293.41296	289.1837	277.40747	301.83566	295.4638	305.16782
"202746_at"	6.069046	7.436973	5.851267	5.0898533	5.835854	5.620403
"202747_s_at"	27.004456	26.96219	29.098082	27.963358	27.39828	27.647457
"202748_at"	9.096045	9.398138	10.390073	9.253658	10.200236	9.329427
"202749_at"	1340.4149	1285.0095	1128.7764	1192.7441	1246.2441	1221.9977
"202750_s_at"	401.0959	391.2798	367.5268	420.45593	399.32626	367.7465
"202751_at"	51.623726	48.766617	46.306126	56.325684	49.725742	43.714046
"202752_x_at"	827.3162	782.02637	594.3017	467.26566	893.3186	489.6024
"202753_at"	2165.145	2132.027	1890.7585	2191.8174	2128.255	1862.3068
"202754_at"	709.9895	600.29364	586.75806	666.29236	606.87897	567.2101
"202755_s_at"	35.894	37.956345	41.309917	44.184982	39.37102	34.441586
"202756_s_at"	73.22694	89.24896	75.31713	80.71522	68.55252	75.542534
"202757_at"	526.5641	469.81778	409.87332	524.0819	469.01688	424.8813
"202758_s_at"	394.97617	322.25607	276.91428	362.3044	343.37454	318.67178
"202759_s_at"	10.676893	13.61681	13.881211	11.332173	14.732948	14.684436
"202760_s_at"	13.075341	11.876471	9.891971	10.838213	13.689291	11.750132
"202761_s_at"	361.1951	275.1718	219.37482	307.24902	272.91556	267.13782
"202762_at"	635.8598	638.27325	663.77386	600.5699	580.66394	651.29315
"202763_at"	362.61133	373.11685	312.74896	343.3244	346.02158	298.33963
"202764_at"	84.74498	75.5179	80.937805	76.24547	67.47763	76.93132
"202765_s_at"	26.693201	27.632895	26.902407	23.86214	30.343138	27.2764
"202766_s_at"	34.62989	36.293377	28.6739	29.353287	40.24254	29.20837
"202767_at"	167.45088	165.5267	153.6235	162.24965	149.56328	157.28226
"202768_at"	33.7737	36.49051	43.196377	45.224075	38.417683	37.630844
"202769_at"	554.14453	502.12967	578.2813	361.41122	418.89044	626.59955
"202770_s_at"	335.11902	301.50702	400.2216	226.30624	254.41673	388.55075
"202771_at"	678.0916	833.94574	737.67334	564.758	941.4068	679.2531
"202772_at"	413.55722	442.97763	355.68607	349.78186	360.55554	342.0375
"202773_s_at"	465.86914	560.809	501.1657	469.24173	559.164	450.5523
"202774_s_at"	542.3618	588.0009	630.01904	546.1975	630.59314	612.60846
"202775_s_at"	232.4847	238.02487	307.67178	252.36287	253.2109	286.07217
"202776_at"	1158.0767	1230.9304	1148.4346	1171.1858	1256.5446	1101.6073
"202777_at"	558.30084	473.56818	467.9485	507.41534	457.87317	508.3685
"202778_s_at"	705.7468	710.5858	747.4121	718.5658	734.18677	744.304
"202779_s_at"	4747.8525	4290.3887	3402.0962	4434.991	4394.953	3301.5388
"202780_at"	598.8597	1000.9416	553.1381	408.97046	676.66235	409.37372
"202781_s_at"	206.18187	150.89757	170.23767	183.7634	176.85919	175.29556
"202782_s_at"	172.85715	142.25317	140.05835	139.20572	147.99245	149.21326
"202783_at"	534.47876	340.37543	426.36008	454.18073	357.4685	475.87906
"202784_s_at"	346.75955	252.9251	244.86682	277.1529	238.88797	259.00415
"202785_at"	1296.0029	1139.5664	972.00116	1202.6685	1190.5276	1034.4973
"202786_at"	343.53915	262.8044	255.3013	290.1376	251.24889	278.67953
"202787_s_at"	421.80637	371.81342	310.63727	403.19647	374.668	318.67053
"202788_at"	617.2481	609.1409	474.91995	643.5938	630.9025	488.55554
"202789_at"	280.82227	291.20554	314.23895	251.17581	294.7849	330.8622
"202790_at"	32.508457	33.18377	34.53412	33.961098	45.603317	32.379585
"202791_s_at"	260.31085	189.34402	252.36003	226.57097	202.6341	215.2083
"202792_s_at"	65.87666	69.70637	91.26758	70.016655	71.536865	71.50476
"202793_at"	127.49788	114.34865	116.8599	133.20586	122.973854	123.448814
"202794_at"	20.138826	22.16525	21.325552	16.76957	18.547974	24.767467
"202795_x_at"	214.05574	172.75696	253.70978	194.81337	186.30443	223.10986
"202796_at"	33.37592	35.186325	33.235886	33.608917	33.922573	36.944954
"202797_at"	535.1455	435.1323	442.17426	507.82474	476.80164	504.30383
"202798_at"	812.3365	657.3559	611.095	753.6509	614.36	691.8958
"202799_at"	694.1566	580.7495	531.96136	636.32654	594.4054	541.96075
"202800_at"	239.40205	239.16621	219.02676	262.05862	274.66116	241.4315
"202801_at"	160.67206	153.1258	137.37689	144.69333	159.58223	139.7983
"202802_at"	170.32153	151.73172	165.98207	151.60585	131.23987	188.01173
"202803_s_at"	30.645716	35.19676	33.805206	35.420193	32.667664	34.05717
"202804_at"	795.0207	709.25446	735.0322	748.47614	733.31177	773.3585
"202805_s_at"	212.53377	183.69337	169.58797	205.20364	214.88731	176.61343
"202806_at"	431.58844	439.9357	441.4319	440.87314	433.84674	418.01968
"202807_s_at"	112.02673	97.133385	93.700134	91.6983	84.97278	87.05422
"202808_at"	182.82529	173.41411	135.08226	170.82442	165.55724	141.83238
"202809_s_at"	430.78265	399.54437	315.5879	393.9207	432.9995	334.61035
"202810_at"	2725.537	2760.6199	2667.1028	2690.164	2808.4692	2611.9407
"202811_at"	644.6523	651.8599	638.19183	619.79205	635.8043	663.148
"202812_at"	388.57617	348.51453	267.05115	367.12082	416.42557	335.25064
"202813_at"	338.3003	313.25403	445.12393	383.79352	309.58215	433.33826
"202814_s_at"	500.8269	528.226	574.3403	541.4018	505.01373	590.0923
"202815_s_at"	112.12479	126.02272	164.37173	125.52923	134.26413	145.73387
"202816_s_at"	305.49014	314.3046	309.33218	324.40128	316.2275	332.14963
"202817_s_at"	353.2172	344.13055	384.21008	356.92422	356.86383	423.26184
"202818_s_at"	325.29135	460.2547	364.74878	395.87903	396.26047	313.7665
"202819_s_at"	297.04813	296.15485	269.03296	312.97543	277.8654	232.02565
"202820_at"	250.69493	164.47113	204.80759	166.52156	116.676575	146.92912
"202821_s_at"	155.99954	165.95142	107.9747	128.24634	177.27132	86.55867
"202822_at"	315.32346	305.7742	237.59093	241.07794	271.31485	213.26898
"202823_at"	370.36	308.8649	375.87137	398.91046	334.46616	484.62592
"202824_s_at"	2571.3647	2338.9365	2575.7795	2926.2324	2558.665	2467.9758
"202825_at"	791.1276	792.5152	695.78064	833.9143	786.1106	658.83453
"202826_at"	40.30534	41.44149	43.516037	31.246979	41.20105	43.707474
"202827_s_at"	41.576187	39.89503	47.39952	32.518806	42.395184	42.25307
"202828_s_at"	60.309437	70.526726	85.11501	76.14841	73.5015	68.6859
"202829_s_at"	1296.6654	1179.6105	1217.8849	1300.7819	1223.5002	1239.041
"202830_s_at"	540.46497	383.85974	454.24557	547.9587	405.85986	550.6377
"202831_at"	35.320484	33.989655	50.994015	39.14574	45.065212	40.290302
"202832_at"	294.6464	291.16107	403.33936	340.4722	259.6161	416.97482
"202833_s_at"	5.892166	6.9432387	6.8311176	5.849338	6.9051704	5.982178
"202834_at"	27.357622	34.576595	30.25967	32.37646	33.908604	31.462702
"202835_at"	61.4213	58.88232	74.09054	55.76364	60.007748	55.816986
"202836_s_at"	3312.7253	2950.8884	3427.815	3527.8245	3006.1938	3413.9868
"202837_at"	220.40976	230.75565	211.0471	226.438	226.92508	214.63774
"202838_at"	339.69818	353.90314	269.2856	326.97226	319.46	300.20337
"202839_s_at"	885.179	696.36914	624.91064	851.06396	714.23035	713.2697
"202840_at"	515.5041	447.93396	376.45547	428.1156	460.94647	358.95413
"202841_x_at"	349.24585	338.4544	329.8437	346.2497	343.36002	361.38138
"202842_s_at"	400.34702	294.41568	387.00046	350.70773	274.62375	400.61917
"202843_at"	152.13783	122.94301	123.2198	146.43156	109.32558	159.27861
"202844_s_at"	679.4714	678.58887	639.87604	666.52716	756.32245	561.41364
"202845_s_at"	728.0586	631.68335	588.3497	572.0324	658.424	586.3761
"202846_s_at"	765.594	636.319	646.1938	682.968	663.91907	628.92676
"202847_at"	464.85983	448.64487	267.67926	343.9204	474.57034	364.7184
"202848_s_at"	162.97118	164.21312	150.61703	160.08383	164.61362	151.54173
"202849_x_at"	345.98816	365.2499	338.2444	325.74905	346.7889	311.5495
"202850_at"	1091.4725	978.6508	855.20166	1019.6581	999.32184	891.56824
"202851_at"	77.27814	90.0536	89.56856	92.03823	99.36445	78.79422
"202852_s_at"	286.90356	308.4725	237.28549	311.7104	289.07034	260.40225
"202853_s_at"	1353.9438	1222.2489	1075.5209	1285.4071	1257.3439	1176.0383
"202854_at"	4721.7183	4629.6064	4499.6177	4933.0586	4520.663	4359.606
"202855_s_at"	24.960325	29.199461	18.762928	18.646055	23.30625	22.410835
"202856_s_at"	21.632532	38.99584	24.746126	23.333904	26.782167	22.946379
"202857_at"	3032.3193	3060.48	3302.1194	3108.9773	3117.658	3346.893
"202858_at"	3327.687	3353.1912	3256.4268	3264.36	3305.9546	3115.1323
"202859_x_at"	10.069881	9.819174	9.128545	11.604355	8.4287615	9.163138
"202860_at"	355.42612	420.6497	469.39993	405.7362	449.44662	459.62747
"202861_at"	114.610565	114.11939	107.48571	121.43936	115.906006	97.47526
"202862_at"	203.03868	162.29657	124.51193	192.05914	180.14638	163.19336
"202863_at"	8.618294	11.3721695	8.746576	7.958918	7.239938	8.043169
"202864_s_at"	25.77017	31.15216	21.730421	20.895086	26.055843	20.095308
"202865_at"	46.028244	44.190063	42.829067	41.933804	41.323765	45.152283
"202866_at"	259.23846	253.96414	286.8277	269.72476	270.07355	285.87125
"202867_s_at"	189.52853	178.54938	155.08887	171.22552	178.5881	158.75356
"202868_s_at"	934.51465	1015.673	812.1303	949.0177	968.4135	783.4581
"202869_at"	23.670115	24.708916	36.184753	24.908052	23.771166	29.088177
"202870_s_at"	916.0188	870.8573	705.412	935.6056	848.217	675.7831
"202871_at"	220.10254	227.82576	184.52095	215.12218	217.05583	182.38898
"202872_at"	346.95605	315.75607	331.54944	380.99304	315.98096	330.7054
"202873_at"	78.45662	76.73844	68.11364	86.7489	82.84217	67.77988
"202874_s_at"	757.35956	705.2311	707.46576	766.6256	751.41534	633.05444
"202875_s_at"	233.68674	224.58194	262.54532	237.68628	220.52875	237.85043
"202876_s_at"	367.15674	375.69205	353.6929	349.0543	382.63812	372.73993
"202877_s_at"	38.102566	44.04524	42.14109	40.865726	39.68133	33.93854
"202878_s_at"	14.173107	13.119481	11.008468	14.422242	14.583738	13.437504
"202879_s_at"	95.42295	112.006	85.28684	100.41562	88.91843	81.97117
