ID_REF	DESCRIPTION	GSM637872	GSM637873	GSM637874	GSM637875	GSM637876	GSM637877
8028311		9.694504	9.468028	9.889814	10.17548	9.287974	9.396347
8028323		5.707086	5.9349	6.013186	5.93569	5.79585	5.658955
8028325		9.511729	9.404073	9.09466	9.451775	9.262924	9.254234
8028332		8.054103	7.887409	7.832984	8.092529	7.609861	7.690118
8028341		5.961491	5.939708	5.715342	5.828531	5.930766	5.728295
8028380		10.52806	10.4973	10.39623	10.42577	10.49035	10.37454
8028389		7.25327	7.270945	7.355765	7.184355	7.167718	7.072971
8028397		8.576833	8.519268	8.096957	8.117651	8.760905	8.896661
8028407		5.961176	6.018742	5.895495	5.946821	5.806938	5.85252
8028514		11.16541	10.9904	10.65724	10.78384	10.93181	10.9737
8028524		12.46038	12.47405	12.53244	12.43003	12.69088	12.88379
8028546		7.202126	7.418862	7.061473	7.042291	7.141788	7.051929
8028552		8.657125	8.695527	8.390751	8.3306	8.283842	8.270744
8028563		7.900514	7.736125	7.897007	7.749677	7.620517	7.832106
8028570		5.72729	5.549529	6.242454	6.671748	5.267179	5.474498
8028583		9.168359	9.067097	8.735476	8.756752	9.149081	9.394794
8028600		7.495533	7.649936	7.383304	7.414947	7.33288	7.396488
8028607		6.335348	6.766897	6.065753	6.454974	6.315176	6.535654
8028613		6.81631	6.725775	6.685252	6.73999	6.839206	6.577268
8028624		8.814866	8.717021	8.712466	8.733633	8.548974	8.483701
8028643		7.170885	6.981608	6.818455	6.985831	6.973228	6.766397
8028645		8.276442	8.262631	8.371248	8.502506	8.076016	8.151642
8028652		8.006796	8.086713	8.616417	8.05852	8.146752	8.349191
8028656		7.624746	7.559055	7.692874	7.822887	7.670381	7.804876
8028674		9.672974	9.560082	9.367144	9.530492	9.472049	9.489655
8028705		10.62019	10.65313	10.48475	10.33014	10.28094	10.35409
8028719		5.614737	5.58355	5.41408	5.358565	5.433845	5.488233
8028730		7.151406	7.275668	6.983248	6.758778	6.807423	6.963142
8028737		3.873495	3.936092	3.841955	3.761626	3.807873	3.849245
8028742		4.265466	4.145785	4.286272	4.118623	4.100921	4.314172
8028744		4.124732	4.226624	4.024077	3.968155	4.011916	4.31465
8028750		4.845967	5.147535	4.95554	4.894729	4.666041	4.927496
8028756		10.45056	10.49759	10.39542	10.2249	10.33528	10.36369
8028770		4.913284	4.710942	5.397343	5.463311	5.413176	5.160089
8028778		8.036762	7.988556	7.692537	7.68463	7.845863	7.896089
8028789		2.895562	2.827128	2.709792	2.833708	2.884544	2.869518
8028791		10.473	10.42645	9.954457	10.23525	10.50135	10.59457
8028806		6.134024	6.312598	5.875298	5.761114	5.917388	5.786091
8028851		8.838715	8.622138	8.916863	9.088657	8.987564	9.028457
8028872		9.295979	9.012142	8.991847	9.237375	9.348346	9.442459
8028908		7.461762	7.581662	7.253115	7.226618	7.630729	7.513567
8028916		9.87617	9.891245	9.684717	9.74229	10.01297	10.06239
8028924		6.959648	7.085652	7.192239	7.106675	6.910754	6.718689
8028930		7.788051	7.833496	7.635616	7.704596	7.883068	7.908117
8028940		7.639368	7.486772	7.440248	7.501752	7.470959	7.400735
8028950		4.042882	4.119336	3.90295	4.028441	3.995715	4.068584
8028955		4.267433	4.072266	4.105262	3.914152	4.079112	4.146773
8028963		4.228753	4.114828	4.046831	4.053245	4.073379	4.151746
8028973		6.367094	6.287255	6.060138	6.202221	6.088941	6.217774
8028984		5.659122	5.82254	5.770726	5.58894	5.573695	5.621933
8028991		7.614058	7.57418	7.438018	7.425362	7.894478	7.963697
8029006		11.79509	11.92914	11.62743	11.71517	11.76441	11.69248
8029029		10.39686	10.47084	10.36896	10.45814	10.33479	10.39577
8029050		7.211339	7.710248	7.272257	7.56792	7.47896	7.341249
8029056		7.213216	7.235205	6.897985	7.003884	7.244151	7.249246
8029065		8.94158	9.13811	8.792331	9.327271	9.221872	9.364114
8029076		5.804294	5.93516	5.473283	5.936202	5.758811	5.616096
8029086		5.475148	5.450693	5.217479	5.214735	5.291313	5.269803
8029098		4.724945	4.303094	4.526838	4.410875	4.445209	4.465267
8029107		6.817088	6.997262	6.783459	6.901958	6.758657	6.542099
8029117		5.86087	6.258033	5.93944	5.788849	5.865808	5.990644
8029129		11.4916	11.51932	11.53452	11.55703	11.45744	11.54935
8029136		6.282875	6.355332	6.102661	6.287866	6.084981	6.050625
8029147		9.269971	9.156816	9.178035	9.449172	9.07291	9.104541
8029182		8.047992	7.872162	8.098805	8.188051	7.880795	7.834591
8029188		8.18075	7.973118	8.120623	8.021786	8.179173	8.344754
8029193		8.378233	8.346071	8.211122	8.357548	8.330481	8.332539
8029214		5.572698	5.50737	5.656958	5.36788	5.481839	5.571722
8029219		6.376781	6.449583	5.967892	5.768252	6.431038	6.300572
8029236		6.803497	6.931406	6.929821	7.146794	7.235305	7.136292
8029273		6.206056	6.386645	6.654681	7.031381	7.195542	7.324783
8029278		3.366574	3.366362	3.750438	3.549468	3.621142	3.719835
8029280		6.715727	6.938079	6.195793	6.537842	6.44113	6.697443
8029289		4.80159	4.776854	4.823908	4.925475	4.644979	4.812258
8029299		6.649451	6.753103	6.566942	6.821153	6.769164	6.716885
8029301		7.345436	7.433595	7.129585	7.301991	7.178515	6.95995
8029306		7.3154	7.046743	7.374366	7.468332	6.742507	6.649716
8029311		7.067427	7.210062	7.500631	7.231634	7.242498	7.100204
8029318		5.356528	5.282709	5.071411	5.322088	5.215584	5.245437
8029321		6.904983	6.089081	7.200239	6.844017	7.236982	7.080975
8029331		6.134468	5.87093	6.876068	6.737008	6.30657	6.705183
8029340		6.809985	6.317419	7.736684	8.146861	6.984568	7.170115
8029347		5.509403	5.186604	5.990408	5.925452	5.759623	5.699994
8029353		6.672384	6.582433	7.462909	7.251201	6.92323	7.144471
8029360		5.785037	5.585904	6.332893	6.30096	6.154284	6.328916
8029368		8.24369	7.815783	8.812885	8.640324	7.851559	8.213637
8029375		5.228892	5.624673	5.512725	5.510021	5.292032	5.338491
8029377		7.504033	7.104686	8.188569	8.369111	7.710503	7.890319
8029385		6.60709	6.307403	7.053734	7.096538	6.762588	6.893143
8029392		7.014381	7.077812	7.829431	7.591472	7.513985	7.505651
8029399		6.651953	6.184833	6.806269	6.847064	6.862833	6.92945
8029413		7.930129	7.706291	8.56856	8.420523	7.983906	8.153647
8029423		4.666773	4.801892	4.517717	4.812898	4.77794	4.772731
8029435		3.62746	3.422453	3.191129	3.140614	3.194684	3.426223
8029437		10.38	10.27262	10.71922	10.90924	10.23016	10.3856
8029446		6.865737	7.111907	7.002526	7.207989	7.267148	6.956025
8029458		6.544963	6.534463	6.493795	6.296443	6.405689	6.428775
8029465		7.876459	7.82801	7.786997	7.730066	8.028422	8.16592
8029476		5.7384	6.088786	5.742521	5.853907	5.885002	5.785384
8029489		7.05978	7.097862	6.646411	6.634254	7.789116	7.775944
8029507		8.753198	8.506184	9.177402	9.142105	8.890147	9.09237
8029521		9.24879	9.222466	9.112891	9.322363	8.991626	9.114374
8029530		7.441532	7.553309	7.51516	7.605853	7.320852	7.342063
8029536		5.856824	6.025743	5.734931	6.308206	5.659461	5.739951
8029541		6.146622	6.130089	6.131971	6.125573	6.059268	6.327174
8029547		5.070054	4.960733	5.07783	4.868929	5.020224	5.020082
8029551		6.690208	6.828974	6.565774	6.708513	6.508716	6.500189
8029560		10.37035	10.46013	10.67387	10.85796	10.48071	10.42602
8029580		8.70668	8.642375	8.454936	8.502965	8.335438	8.024119
8029592		8.466764	8.274969	8.168983	8.13443	8.423243	8.320782
8029615		4.853689	4.802958	4.890945	4.673308	4.902066	5.119324
8029617		8.351833	8.124977	8.94367	8.626041	8.060256	8.164718
8029624		8.062284	8.073901	7.980913	8.080962	7.976721	8.024452
8029640		8.279253	8.33529	8.151735	8.323032	8.213774	8.15829
8029642		8.406061	8.245134	8.544462	8.729455	8.238547	8.444055
8029669		4.140275	3.952516	3.831506	4.298799	3.875736	3.977717
8029671		7.304908	7.167925	7.142504	7.250998	7.341249	7.41107
8029688		8.482922	8.693928	8.175567	7.85419	7.793802	7.824351
8029693		9.401788	9.716362	9.893119	10.92814	9.778609	10.30624
8029701		6.716113	6.9278	6.592412	6.877751	6.803612	6.964513
8029710		9.732121	9.73293	9.530775	9.556977	9.212832	9.302173
8029726		5.114598	5.002947	4.728676	5.184083	4.904715	4.881676
8029728		7.227514	7.089813	7.132406	7.253016	7.342653	7.239438
8029744		8.91918	8.601685	9.33839	9.570259	8.666109	8.717752
8029754		6.592965	6.942342	6.704051	6.402619	6.748682	6.485657
8029759		7.906938	8.14099	8.067032	8.177173	7.734727	7.852331
8029773		5.629714	5.620535	5.956407	5.677585	5.473742	5.635279
8029779		6.11761	6.476545	6.259121	6.28099	6.526227	6.168221
8029784		6.329048	6.50961	5.978458	6.218341	6.144941	6.233503
8029814		10.56201	10.62172	10.36057	10.22668	10.15445	10.33589
8029829		5.332376	5.472374	5.391591	4.958405	5.397589	5.111873
8029831		11.22872	11.17987	11.33602	11.12314	11.71139	11.91719
8029845		3.599401	3.345291	3.467236	3.496009	3.572518	3.464107
8029847		7.557285	7.646576	7.55064	7.79019	7.612488	7.582822
8029854		7.567625	7.651824	6.819275	6.940984	6.918751	6.626893
8029856		10.01802	10.12829	9.627882	9.69596	10.39306	10.46961
8029870		6.674741	6.778597	6.25973	6.311163	6.36098	6.502115
8029884		11.34653	11.29907	11.00726	10.7791	11.2486	11.42938
8029894		8.772659	8.611325	8.217824	8.007734	8.704592	8.801779
8029907		6.037333	6.625861	5.895851	6.060695	6.278645	6.070989
8029914		5.36838	5.790896	5.629118	5.504982	5.676633	5.369943
8029918		8.159315	8.384027	7.659328	7.820505	7.995604	8.138505
8029937		5.65972	5.698305	5.432569	5.544471	5.547327	5.529333
8029939		7.044034	7.060693	6.801071	6.816109	7.061561	6.929279
8029950		9.40129	9.348783	8.776462	8.967386	9.325487	9.35794
8029958		10.27422	10.34914	9.532225	9.706575	10.26357	10.30398
8029969		8.955111	8.601698	8.53954	8.526766	8.87219	8.986582
8029978		5.636117	5.661517	5.465456	5.338778	5.482016	5.365097
8029988		4.834801	4.733968	4.716449	4.705921	4.539892	4.466039
8029996		8.136446	8.337911	7.452719	7.696559	7.86381	7.890459
8030002		6.47356	6.70752	6.052735	6.03787	7.275797	7.125681
8030007		10.27044	10.28978	9.887887	9.818115	9.94422	10.11332
8030015		7.071808	7.08703	6.77278	6.759471	6.792077	6.800048
8030022		7.316136	7.307882	7.068906	7.243603	7.182503	7.120541
8030035		9.422421	9.445486	8.926576	8.758014	8.991025	8.982736
8030044		7.558348	7.519361	6.934118	6.92127	7.545536	7.681479
8030049		10.45147	10.38452	9.822886	9.962613	10.28576	10.2788
8030064		8.514449	8.382463	7.943689	8.03787	8.71074	8.476873
8030067		6.819113	6.963127	6.505156	6.47484	6.688158	6.838968
8030076		5.093724	4.943174	4.729667	4.92205	4.785645	4.848125
8030078		7.62698	7.394029	7.149644	7.20357	7.356578	7.351388
8030092		6.576425	6.50622	6.453923	6.737201	6.395234	6.492437
8030094		5.373867	5.337861	5.165571	5.133992	5.281087	5.234266
8030105		5.754796	5.790287	5.635905	5.391202	5.807649	5.696513
8030113		10.58129	10.56129	9.957631	9.794789	10.43238	10.69087
8030128		10.35743	10.51696	10.53147	10.39	10.42163	10.07645
8030133		10.28394	10.11196	9.839478	10.38172	10.46921	10.46513
8030148		6.812754	6.690001	6.507793	6.755063	6.57579	6.818202
8030158		9.55916	9.564709	9.048421	9.11625	9.257558	9.273804
8030171		11.33585	11.21452	11.69774	11.76016	11.68268	11.60781
8030181		7.361468	7.392147	6.967455	6.765056	7.218451	7.34929
8030187		7.130772	7.142532	6.794728	6.745696	6.991952	7.163898
8030197		5.076055	5.214297	4.921873	4.790655	5.027339	5.336782
8030199		10.69361	10.58684	10.47845	10.40438	10.65879	10.91949
8030212		7.631974	7.585774	7.54792	7.563996	7.70153	7.743585
8030220		6.25441	6.308566	6.007068	5.904701	6.830072	6.975562
8030251		7.981103	7.726797	7.753014	7.957119	8.03051	8.084249
8030277		6.168525	6.416503	5.92358	5.950929	6.320895	5.960615
8030292		6.260837	6.335883	5.816556	6.189138	6.045624	6.415325
8030299		7.022349	7.207785	7.010987	6.789954	6.977182	7.149652
8030321		8.071124	8.023008	7.534922	7.707763	8.025289	7.875912
8030339		8.508945	8.425217	8.036437	8.347309	8.249942	8.154672
8030351		13.05761	13.10931	12.88005	12.9589	13.05481	13.12388
8030360		9.93096	9.676821	9.335464	9.686275	9.578794	9.885865
8030362		12.45908	11.98034	11.79651	11.57661	12.22349	12.15577
8030364		10.13002	9.955571	9.487115	10.01784	9.733632	10.06949
8030366		10.98978	10.72603	10.01189	10.49499	10.52975	10.80655
8030368		13.30616	13.26034	13.13464	13.2623	13.2236	13.30332
8030374		7.686927	7.695771	8.057323	8.122029	7.499996	7.413515
8030383		7.571617	7.477396	8.195111	8.073165	8.823394	9.1835
8030391		5.539384	5.997354	5.520316	5.463054	6.027395	5.669034
8030393		5.537179	5.563723	5.761835	5.562007	5.462892	5.704221
8030403		8.492064	8.376848	7.765753	7.775861	8.269613	8.301028
8030416		8.156207	8.020413	7.73425	7.615289	8.142965	7.972757
8030429		8.043015	7.967399	8.029	7.857308	7.994154	8.233404
8030437		10.80417	10.85604	9.844416	10.11678	10.44326	10.53727
8030448		7.434911	7.344092	7.610906	8.075857	6.897451	7.015868
8030470		9.70843	9.671793	9.061416	9.247291	9.612842	9.777261
8030498		8.127472	8.084517	8.033072	8.143555	8.170538	8.398888
8030525		8.529778	8.397211	8.359503	8.370279	8.549018	8.578647
8030539		8.61438	8.618486	8.360777	8.503796	8.436004	8.429025
8030557		7.22438	7.579786	6.952146	7.222556	7.129587	7.304967
8030563		5.463936	5.58772	5.602256	5.553628	5.17559	5.479021
8030569		8.415812	8.152906	7.74227	7.666414	8.067438	7.976119
8030578		5.908408	6.289686	5.743397	5.930768	6.130435	6.148224
8030582		6.621577	6.634869	6.421707	6.561358	6.61706	6.555919
8030630		9.131096	9.071822	8.796062	8.851127	8.889263	8.909164
8030641		8.321321	8.123622	7.684784	7.751242	8.268259	8.460626
8030671		6.488199	6.811371	6.390088	6.424022	6.578106	6.576009
8030677		5.664035	5.640196	5.563299	5.594484	5.556737	5.708836
8030706		8.301365	8.338112	8.007413	8.084729	8.249301	8.272496
8030721		6.74571	7.017199	6.676159	6.71363	6.616634	6.731979
8030731		4.581347	3.712553	3.732081	3.673564	4.087714	3.805925
8030733		5.199183	5.087642	5.301538	5.067941	5.016924	5.225878
8030736		6.897307	7.252387	6.939983	6.884112	7.032399	6.995229
8030749		6.51946	6.300652	6.416464	6.225438	6.313165	6.270862
8030753		6.327375	6.260523	6.144988	6.297654	6.074184	6.135733
8030768		5.761596	6.359456	5.767871	5.951545	5.974696	5.975746
8030782		5.928831	6.114899	5.890827	5.647937	5.733353	5.940072
8030789		5.827523	5.712992	5.519402	5.487524	5.593833	5.638328
8030796		4.95794	5.105507	4.601792	4.764493	5.130138	4.878545
8030804		6.658439	6.421011	5.827654	6.208045	6.896914	6.944692
8030813		4.7944	4.607077	4.799225	4.456484	4.960793	4.470109
8030823		5.764114	6.012582	5.740821	6.018158	6.417099	5.917172
8030826		5.043927	5.167385	4.812794	4.853902	5.013093	4.658668
8030831		7.045815	6.983479	7.319412	7.398177	7.316463	7.43204
8030838		5.884754	5.929785	5.706823	5.569768	5.869384	5.523263
8030840		4.003918	3.869873	3.852124	3.892303	3.668355	3.819816
8030842		7.57422	7.784377	7.552462	7.288783	7.625725	7.522401
8030844		4.953029	5.051696	4.775707	5.550367	4.785333	5.091401
8030846		5.31985	5.737335	5.297286	5.314416	5.123222	5.214275
8030848		6.952971	6.88387	6.503513	6.527719	7.106502	6.759919
8030860		4.33399	4.584798	4.38817	4.437707	4.180452	4.306513
8030866		4.643784	4.814238	4.523248	4.782243	4.527978	4.558747
8030871		6.267595	6.323702	6.257311	6.317591	6.323887	6.248747
8030879		3.351707	3.627499	3.493149	3.685781	3.600248	3.431729
8030881		10.9459	10.81668	10.64927	10.5024	10.92671	11.07117
8030899		7.241995	6.983645	6.87625	6.671823	7.36062	7.611593
8030908		7.678241	7.966322	7.440452	7.117868	8.241967	7.968953
8030914		5.413654	5.378595	5.728535	5.926772	5.927768	5.683225
8030925		6.485047	6.370881	6.074769	6.074971	6.799889	7.123826
8030931		6.854641	6.680544	6.815211	6.920049	7.07351	6.909429
8030939		4.974402	5.099164	4.725337	4.933023	4.864934	4.947394
8030944		3.494039	3.252678	3.756363	3.432889	3.156798	3.548457
8030946		9.093046	8.863091	9.001871	8.845043	8.964252	9.14671
8030950		7.36747	6.826841	6.820128	7.072916	7.660559	7.479623
8030954		5.015537	4.688067	4.844865	4.969266	5.266102	5.106322
8030964		5.024183	5.617455	4.995545	5.432339	4.700339	4.946652
8030969		3.725904	3.718522	3.551332	3.831739	3.717756	4.068753
8030972		4.748514	4.647872	4.857388	4.705188	4.695908	4.835418
8030974		6.424752	6.965922	6.687886	6.985256	6.654328	6.427588
8030978		7.895412	8.016083	7.804538	7.641695	8.838818	8.695848
8030980		10.72798	10.59901	10.77479	10.88082	11.48875	11.1418
8030982		8.268456	8.285462	8.151795	8.160011	8.780694	8.624754
8030991		10.92944	10.90424	10.9792	10.78494	11.05564	11.02504
8030993		6.923489	7.246805	6.991613	6.818661	8.185889	8.21526
8030997		5.993618	6.064723	6.328337	5.991156	7.05002	6.779294
8030999		7.451397	7.452752	7.429065	7.355584	7.621784	8.067839
8031011		4.445968	4.642114	4.736193	4.755071	4.680538	4.768549
8031013		5.05836	5.206691	4.926126	5.207335	5.188267	5.059979
8031027		4.106326	4.273408	4.24382	4.587908	4.325283	4.120905
8031029		2.954494	3.011419	2.911898	3.924319	2.998296	3.164567
8031031		3.665068	3.801238	3.663576	3.667693	3.665068	3.603966
8031035		3.274988	3.133804	3.554054	3.585099	3.2869	3.304018
8031037		3.663593	2.412079	3.030301	2.910888	2.608051	2.65829
8031039		2.925762	3.126117	3.063745	3.127953	3.042117	2.871273
8031045		3.631335	3.654758	3.639981	3.752095	3.69405	3.467437
8031047		10.51452	10.32431	10.07528	10.26117	10.65948	10.634
8031057		6.400164	6.400352	6.370968	6.628124	6.538339	6.50329
8031076		7.08421	6.97853	6.89387	6.575796	7.439666	7.722351
8031084		8.073367	8.446607	7.830612	8.049932	8.245808	8.339942
8031090		6.76227	6.897797	6.646124	6.5888	6.750633	6.859802
8031097		9.612458	9.404463	10.00221	9.951538	9.838833	10.0984
8031102		9.397443	9.322611	8.799898	8.551006	9.122048	9.260117
8031122		9.074658	9.014723	8.141029	8.460292	8.980114	8.972435
8031145		8.52035	8.379542	8.224582	8.193871	8.463917	8.594169
8031152		11.29024	11.43847	11.15507	11.32138	11.42689	11.25802
8031157		6.781653	7.123387	6.815837	6.877759	6.814432	6.769155
8031176		9.764218	9.536684	9.13087	9.113248	9.958255	9.888433
8031196		6.526381	6.708341	5.922482	6.683497	6.19202	6.019057
8031200		4.16764	4.035923	4.042553	4.54506	3.862943	3.77647
8031207		4.638491	4.749036	4.407591	4.244354	4.255604	4.449059
8031213		5.214069	5.53124	5.199621	5.663169	5.322014	5.302497
8031223		5.713143	6.086976	5.834017	5.698297	5.73613	5.857461
8031238		5.605354	5.913004	5.941904	5.714815	6.077955	5.913774
8031253		5.856788	5.889469	5.826129	5.855032	5.915554	5.886652
8031260		5.569608	5.640953	5.590662	5.693624	5.550049	5.447748
8031277		5.534519	5.69083	5.386489	5.570522	5.432001	5.358027
8031293		5.526967	5.82593	5.25709	5.085747	5.355625	5.178635
8031297		5.578772	5.643986	5.50113	5.517584	5.501617	5.445637
8031311		5.558972	5.605979	5.269914	5.38934	5.395818	5.544637
8031328		6.027936	6.095965	5.821302	5.895379	5.762484	5.789624
8031344		7.437131	7.462533	7.849023	7.617693	7.31792	7.935707
8031346		5.570508	5.50666	5.411337	5.370847	5.358907	5.54841
8031358		5.937374	5.989075	5.772866	5.91762	5.851905	5.737605
8031374		5.39959	5.535223	5.168647	5.555931	5.494081	5.503723
8031387		6.022453	6.065285	6.112899	5.929415	5.852676	5.978683
8031398		5.22085	5.211772	5.173746	4.905989	6.762888	6.867251
8031414		6.449105	6.577561	6.165031	6.226312	6.488941	6.284039
8031439		5.532725	5.25913	5.036853	5.399078	5.407294	5.327804
8031441		7.790146	7.662724	7.563758	7.584878	7.624249	7.76546
